Table S1.1 Energy levels for the 16O16O X^3\Sigma state v = 0 - 39
     (relative to 16O16O X^3\Sigma state v = 0, N = 1, J = 0)     
==================================================================
    v    N    J    K  Energy(cm-1)    Unc.(cm-1)    Degeneracy
   25   11   10    0  32090.148122      0.107452            21
   25   11   11    0  32092.907296      0.107392            23
   25   11   12    0  32089.838953      0.107550            25
   25   13   12    0  32141.721838      0.107311            25
   25   13   13    0  32144.468102      0.107237            27
   25   13   14    0  32141.392791      0.107394            29
   25   15   14    0  32201.508078      0.107164            29
   25   15   15    0  32204.238253      0.107079            31
   25   15   16    0  32201.155052      0.107238            33
   25   17   16    0  32269.487998      0.107018            33
   25   17   17    0  32272.199811      0.106923            35
   25   17   18    0  32269.108314      0.107084            37
   25   19   18    0  32345.640677      0.106875            37
   25   19   19    0  32348.332369      0.106770            39
   25   19   20    0  32345.232484      0.106935            41
   25   21   20    0  32429.942928      0.106737            41
   25   21   21    0  32432.613058      0.106622            43
   25   21   22    0  32429.504896      0.106792            45
   25   23   22    0  32522.369218      0.106602            45
   25   23   23    0  32525.016546      0.106479            47
   25   23   24    0  32521.900355      0.106654            49
   25   25   24    0  32622.891621      0.106468            49
   25   25   25    0  32625.515043      0.106336            51
   25   25   26    0  32622.391166      0.106516            53
   25   27   26    0  32731.479796      0.106331            53
   25   27   27    0  32734.078305      0.106192            55
   25   27   28    0  32730.947153      0.106376            57
   25   29   28    0  32848.100982      0.106189            57
   25   29   29    0  32850.673637      0.106044            59
   25   29   30    0  32847.535673      0.106232            61
   25   31   30    0  32972.719987      0.106044            61
   25   31   31    0  32975.265901      0.105894            63
   25   31   32    0  32972.121622      0.106084            65
   25   33   32    0  33105.299191      0.105905            65
   25   33   33    0  33107.817513      0.105751            67
   25   33   34    0  33104.667449      0.105943            69
   25   35   34    0  33245.798549      0.105795            69
   25   35   35    0  33248.288456      0.105641            71
   25   35   36    0  33245.133158      0.105832            73
   25   37   36    0  33394.175589      0.105757            73
   25   37   37    0  33396.636282      0.105605            75
   25   37   38    0  33393.476318      0.105792            77
   25   39   38    0  33550.385418      0.105863            77
   25   39   39    0  33552.816116      0.105715            79
   25   39   40    0  33549.652069      0.105896            81
   25   41   40    0  33714.380730      0.106220            81
   25   41   41    0  33716.780666      0.106080            83
   25   41   42    0  33713.613130      0.106252            85
   25   43   42    0  33886.111808      0.106987            85
   25   43   43    0  33888.480225      0.106860            87
   25   43   44    0  33885.309803      0.107018            89
   25   45   44    0  34065.526530      0.108379            89
   25   45   45    0  34067.862683      0.108269            91
   25   45   46    0  34064.689985      0.108409            93
   25   47   46    0  34252.570377      0.110676            93
   25   47   47    0  34254.873527      0.110588            95
   25   47   48    0  34251.699171      0.110705            97
   25   49   48    0  34447.186440      0.114219            97
   25   49   49    0  34449.455856      0.114157            99
   25   49   50    0  34446.280462      0.114246           101
   25   51   50    0  34649.315427      0.119396           101
   25   51   51    0  34651.550382      0.119365           103
   25   51   52    0  34648.374577      0.119422           105
   25   53   52    0  34858.895671      0.126622           105
   25   53   53    0  34861.095442      0.126624           107
   25   53   54    0  34857.919856      0.126646           109
   25   55   54    0  35075.863137      0.136303           109
   25   55   55    0  35078.027006      0.136340           111
   25   55   56    0  35074.852270      0.136325           113
   25   57   56    0  35300.151431      0.148813           113
   25   57   57    0  35302.278684      0.148884           115
   25   57   58    0  35299.105433      0.148833           117
   25   59   58    0  35531.691812      0.164477           117
   25   59   59    0  35533.781736      0.164580           119
   25   59   60    0  35530.610606      0.164496           121
   25   61   60    0  35770.413196      0.183576           121
   25   61   61    0  35772.465080      0.183709           123
   25   61   62    0  35769.296710      0.183593           125
   25   63   62    0  36016.242169      0.206355           125
   25   63   63    0  36018.255306      0.206513           127
   25   63   64    0  36015.090335      0.206371           129
   25   65   64    0  36269.102996      0.233044           129
   25   65   65    0  36271.076680      0.233225           131
   26    1    0    0  32906.176884      0.018121             1
